File Path: C:\MTS TestSuite\Data Files\Lab2 Group4 04-02-2021 15 36 34\Test Data - (Timed).txt   
Test: TensileUn80 1
Test Run: Lab2 Group4
Date: 04/02/2021 15:16:23


Running Time 	Axial Displacement 	Axial Force 	Axial Ext 
sec	mm	N	mm
8.421875	-0.30325900297612	96.9826736450195	-0.0493828956678044
8.521484375	-0.302487605949864	104.583099365234	-0.0493608495162334
8.62109375	-0.303433567751199	97.2144088745117	-0.0494105152029078
8.720703125	-0.302768341498449	89.5114517211914	-0.0494277774123475
8.8203125	-0.303381762932986	87.3330383300781	-0.049412774387747
8.919921875	-0.302930187899619	82.0051193237305	-0.0494433807034511
9.01953125	-0.303716282360256	87.4353713989258	-0.049350655899616
9.119140625	-0.30344826518558	105.538246154785	-0.0492573126393836
9.21875	-0.303371751215309	104.343391418457	-0.0492932449560612
9.318359375	-0.302923668641597	92.6782073974609	-0.0494230516778771
9.41796875	-0.303651380818337	101.332733154297	-0.0493333718623035
9.517578125	-0.303560344036669	91.7699813842773	-0.0494202140544076
9.6171875	-0.304218847304583	88.7615432739258	-0.0494301639264449
9.716796875	-0.304296467220411	93.4081802368164	-0.049422375013819
9.81640625	-0.304685585433617	90.0737457275391	-0.0494216437800787
9.916015625	-0.303440639982	119.471054077148	-0.0492750259581953
10.015625	-0.301085063256323	156.486373901367	-0.0490214806632139
10.115234375	-0.300094310659915	188.396850585938	-0.0488348996441346
10.21484375	-0.299726903904229	205.789474487305	-0.0487055040139239
10.314453125	-0.297816062811762	241.210693359375	-0.0484725787828211
10.4140625	-0.297764898277819	248.047943115234	-0.0484541051264387
10.513671875	-0.296756159514189	256.634521484375	-0.0483901749248616
10.61328125	-0.296274170977995	268.260864257813	-0.0483136464026757
10.712890625	-0.294026045594364	290.613800048828	-0.0481469323858619
10.8125	-0.292613898636773	303.345245361328	-0.0480633170809597
10.912109375	-0.292121490929276	319.066680908203	-0.0479755326523446
11.01171875	-0.29133606585674	333.794952392578	-0.0479119589726906
11.111328125	-0.289984949631616	339.204406738281	-0.0478668116556946
11.2109375	-0.289038172923028	349.951934814453	-0.0478094116260763
11.310546875	-0.287665781797841	369.446197509766	-0.0476995701319538
11.41015625	-0.286278576822951	367.121215820313	-0.0477095672977157
11.509765625	-0.286325754132122	383.105285644531	-0.0476147833978757
11.609375	-0.286025664536282	385.117767333984	-0.0476354143756907
11.708984375	-0.283986271824688	392.951324462891	-0.0475803899462335
11.80859375	-0.282037741271779	407.346099853516	-0.0475010856462177
11.908203125	-0.281967746559531	408.346130371094	-0.047435980377486
12.0078125	-0.281656335573643	424.988494873047	-0.0474017069791444
12.107421875	-0.280337932053953	426.092437744141	-0.0473462241643574
12.20703125	-0.279057741863653	430.838592529297	-0.0473184445581865
12.306640625	-0.278272404102609	443.205841064453	-0.0472509709652513
12.40625	-0.277271261438727	457.800079345703	-0.0472192477900535
12.505859375	-0.276733830105513	466.114105224609	-0.0471744970127475
12.60546875	-0.276133039733395	468.375701904297	-0.0471532875963021
12.705078125	-0.273756391834468	491.010833740234	-0.0470771992695518
12.8046875	-0.274416001047939	481.639221191406	-0.0471070816274732
12.904296875	-0.273034762358293	502.209533691406	-0.0469998631160706
13.00390625	-0.272009870968759	500.530364990234	-0.0469174956378993
13.103515625	-0.270320335403085	514.987670898438	-0.0467908794234972
13.203125	-0.269307842245325	523.75439453125	-0.046760993427597
13.302734375	-0.269288750132546	509.549560546875	-0.0468041180283763
13.40234375	-0.26641070144251	552.65966796875	-0.0465655102743767
13.501953125	-0.267140916548669	541.783081054688	-0.0465856173832435
13.6015625	-0.266245857346803	564.631225585938	-0.0464631448267028
13.701171875	-0.264286616584286	581.913452148438	-0.0464021213701926
13.80078125	-0.263806578004733	597.708251953125	-0.0463126743852627
13.900390625	-0.261659442912787	583.873413085938	-0.046389704948524
14	-0.262458750512451	585.523803710938	-0.0464135446236469
14.099609375	-0.261079461779445	601.123352050781	-0.0463162905361969
14.19921875	-0.259358494076878	621.230529785156	-0.0462104180769529
14.298828125	-0.258536689216271	625.375549316406	-0.0461562412965577
14.3984375	-0.257832289207727	628.067138671875	-0.0461363633803558
14.498046875	-0.256387109402567	660.63818359375	-0.0459685143141542
14.59765625	-0.25581632507965	649.925720214844	-0.0460700466646813
14.697265625	-0.253854668699205	670.026428222656	-0.0459133261756506
14.796875	-0.253596459515393	684.980895996094	-0.0458280337625183
14.896484375	-0.252627301961184	692.60400390625	-0.0457684509456158
14.99609375	-0.251235353061929	693.957275390625	-0.0457763962913305
15.095703125	-0.249939097557217	710.711975097656	-0.0456441484857351
15.1953125	-0.249035860178992	734.218933105469	-0.045467462769011
15.294921875	-0.248175638262182	722.509948730469	-0.0455513909400906
15.39453125	-0.249045115197077	733.646057128906	-0.0454910114058293
15.494140625	-0.246245006565005	764.084045410156	-0.0452737804153003
15.59375	-0.245697854552418	760.054626464844	-0.0452889871667139
15.693359375	-0.243616319494322	788.198364257813	-0.0451522137154825
15.79296875	-0.243008209508844	786.732177734375	-0.0451245541626122
15.892578125	-0.243119691731408	786.858947753906	-0.0451536616310477
15.9921875	-0.241621499299072	801.904846191406	-0.0450581865152344
16.091796875	-0.241164088947698	809.321472167969	-0.0450412226200569
16.19140625	-0.239426139160059	823.348937988281	-0.0448760001745541
16.291015625	-0.238933527725749	839.3837890625	-0.0447905840701424
16.390625	-0.238809268921614	847.425170898438	-0.0447429774794728
16.490234375	-0.237194268265739	870.058288574219	-0.044562610128196
16.58984375	-0.235880463151261	873.931457519531	-0.0444656689069234
16.689453125	-0.234900086070411	890.23974609375	-0.0443806566181593
16.7890625	-0.234064165852033	880.758544921875	-0.0444176585006062
16.888671875	-0.233629049034789	919.527893066406	-0.0442364580521826
16.98828125	-0.231866564718075	928.465759277344	-0.0441771153418813
17.087890625	-0.230759789701551	938.710632324219	-0.0441100273746997
17.1875	-0.229552737437189	946.484497070313	-0.0441306801803876
17.287109375	-0.227942480705678	976.87548828125	-0.0439287796325516
17.38671875	-0.227462049224414	964.433410644531	-0.0439949762949254
17.486328125	-0.226900359848514	994.906616210938	-0.0437843955296557
17.5859375	-0.226124044274911	1011.4072265625	-0.0437361413787585
17.685546875	-0.224913441343233	1013.59484863281	-0.0436643567809369
17.78515625	-0.223938346607611	1035.64465332031	-0.0435069559898693
17.884765625	-0.223124152398668	1045.42028808594	-0.0434007451985963
17.984375	-0.222082671825774	1050.32824707031	-0.0433831628470216
18.083984375	-0.220584246562794	1072.59387207031	-0.0432067026849836
18.18359375	-0.219604742596857	1103.60375976563	-0.0430027794209309
18.283203125	-0.219096589717083	1088.63977050781	-0.0430865002272185
18.3828125	-0.218701941776089	1085.31237792969	-0.0431401495006867
18.482421875	-0.217931374209002	1127.39404296875	-0.0428796520282049
18.58203125	-0.214144354686141	1149.41479492188	-0.0427168597525451
18.681640625	-0.215813721297309	1129.45971679688	-0.0428306339017581
18.78125	-0.215709587791935	1146.72253417969	-0.0427073246100917
18.880859375	-0.211821083212271	1212.25610351563	-0.0423773199145216
18.98046875	-0.212382437894121	1187.58044433594	-0.0424735590058845
19.080078125	-0.211214268347248	1219.12841796875	-0.0423054916609544
19.1796875	-0.211202481295913	1231.45483398438	-0.042205418139929
19.279296875	-0.208607976674102	1235.8349609375	-0.0421988625021186
19.37890625	-0.207380042411387	1269.69519042969	-0.0419861244154163
19.478515625	-0.206518787308596	1281.12170410156	-0.0418896743212827
19.578125	-0.206296143005602	1284.21606445313	-0.0418869349232409
19.677734375	-0.204887081054039	1324.63317871094	-0.0416228831454646
19.77734375	-0.204204436158761	1329.89672851563	-0.0416007933381479
19.876953125	-0.203160525416024	1355.05725097656	-0.0414139103668276
19.9765625	-0.201214919798076	1368.20812988281	-0.0413433808716945
20.076171875	-0.200485141249374	1374.92272949219	-0.041276198317064
20.17578125	-0.199910369701684	1407.66040039063	-0.0410836619266775
20.275390625	-0.198345922399312	1421.30395507813	-0.0409604072046932
20.375	-0.198065448785201	1404.75085449219	-0.0410796237702016
20.474609375	-0.196769382455386	1429.06591796875	-0.0409534877690021
20.57421875	-0.196016539121047	1467.76733398438	-0.0407563675253186
20.673828125	-0.193847605260089	1503.52392578125	-0.0405475657316856
20.7734375	-0.193130908883177	1488.470703125	-0.0406452418246772
20.873046875	-0.192371691809967	1510.13354492188	-0.0404790043830872
20.97265625	-0.192172548850067	1515.81091308594	-0.0404531674575992
21.072265625	-0.191033177543432	1536.39794921875	-0.0402668702008668
21.171875	-0.190453807590529	1555.88439941406	-0.0401211909775157
21.271484375	-0.188626305316575	1583.75451660156	-0.0399139862565789
21.37109375	-0.188143269042484	1572.31164550781	-0.0399423843191471
21.470703125	-0.187312281923369	1590.08825683594	-0.0398712654714473
21.5703125	-0.186715958989225	1605.01818847656	-0.0397438561776653
21.669921875	-0.186250734259374	1637.71960449219	-0.0395806528104004
21.76953125	-0.184256205102429	1649.42370605469	-0.0395032402593642
21.869140625	-0.182723073521629	1675.8251953125	-0.039351263694698
21.96875	-0.181296039954759	1713.12915039063	-0.0390917048207484
22.068359375	-0.180088492925279	1714.98706054688	-0.0390709901694208
22.16796875	-0.180142422323115	1748.02795410156	-0.0389100423490163
22.267578125	-0.179548951564357	1723.78857421875	-0.0390242130379193
22.3671875	-0.178729766048491	1759.98413085938	-0.0388166154152714
22.466796875	-0.178046204382554	1780.166015625	-0.0386941392207518
22.56640625	-0.175961278728209	1805.34558105469	-0.0385115927201696
22.666015625	-0.17426087288186	1826.31860351563	-0.0383749829779845
22.765625	-0.17345960077364	1838.9091796875	-0.0383061415050179
22.865234375	-0.173328517121263	1845.99536132813	-0.038209036574699
22.96484375	-0.172371626831591	1870.58679199219	-0.0380951023544185
23.064453125	-0.170430415892042	1923.23571777344	-0.0377350806957111
23.1640625	-0.169459992321208	1916.41906738281	-0.0377422329620458
23.263671875	-0.169434220879339	1924.33898925781	-0.0377579272026196
23.36328125	-0.167572681675665	1954.91906738281	-0.0374961164197885
23.462890625	-0.16723269072827	1969.89685058594	-0.0373569018847775
23.5625	-0.166866317158565	1985.63781738281	-0.037284306017682
23.662109375	-0.164049270097166	2038.11950683594	-0.0368894507118966
23.76171875	-0.164732366101816	2021.05737304688	-0.0370464695151895
23.861328125	-0.16319626593031	2080.0087890625	-0.0366619751730468
23.9609375	-0.16354868421331	2043.27893066406	-0.036891895433655
24.060546875	-0.161561052664183	2099.51831054688	-0.0365409978257958
24.16015625	-0.160416806465946	2089.03002929688	-0.0365649575542193
24.259765625	-0.158739712787792	2125.56982421875	-0.0363864237442613
24.359375	-0.158109629410319	2147.25048828125	-0.03623165684985
24.458984375	-0.157461981871165	2161.67456054688	-0.0361196798621677
24.55859375	-0.15574850840494	2183.07666015625	-0.0359657060471363
24.658203125	-0.156009191414341	2196.65600585938	-0.0358156903530471
24.7578125	-0.155214132973924	2204.42602539063	-0.0357715325662866
24.857421875	-0.153291548485868	2253.95141601563	-0.0354049370798748
24.95703125	-0.151404150528833	2290.68505859375	-0.035104421840515
25.056640625	-0.151319094584323	2295.75903320313	-0.0350850132235792
25.15625	-0.151135391206481	2325.53540039063	-0.034849756048061
25.255859375	-0.149572064401582	2326.62377929688	-0.0348841058439575
25.35546875	-0.148178718518466	2374.15063476563	-0.034644253901206
25.455078125	-0.148070030263625	2374.64599609375	-0.0346222332154866
25.5546875	-0.146989143104292	2405.146484375	-0.0344270010828041
25.654296875	-0.145263154990971	2417.7666015625	-0.0343502615578473
25.75390625	-0.144589765113778	2439.3427734375	-0.0342363346135244
25.853515625	-0.142727891216055	2495.18505859375	-0.033851305488497
25.953125	-0.142457196488976	2493.86254882813	-0.0338715253747068
26.052734375	-0.141221797093749	2497.689453125	-0.0338166137225926
26.15234375	-0.140447795274667	2530.1865234375	-0.0335735785483848
26.251953125	-0.139747324283235	2541.75903320313	-0.0334918258886319
26.3515625	-0.138454721309245	2562.15991210938	-0.0333049065375235
26.451171875	-0.139019277412444	2567.45556640625	-0.0332410309056286
26.55078125	-0.136708782520145	2605.96875	-0.0330184484482743
26.650390625	-0.135502254124731	2614.34350585938	-0.0329218273691367
26.75	-0.134398069349118	2651.01440429688	-0.0326760709867813
26.849609375	-0.133935434860177	2662.8681640625	-0.0326025910908356
26.94921875	-0.132241388200782	2704.70556640625	-0.0323051135637797
27.048828125	-0.132286921143532	2711.85180664063	-0.0322637388308067
27.1484375	-0.130611646454781	2753.25537109375	-0.0320089202432428
27.248046875	-0.129736174130812	2752.82299804688	-0.0319839709845837
27.34765625	-0.128859057440422	2777.46997070313	-0.0318002566928044
27.447265625	-0.128167710499838	2823.09619140625	-0.0315388206217904
27.546875	-0.124806436360814	2875.39599609375	-0.0311538642563391
27.646484375	-0.125022415886633	2864.38940429688	-0.031243558623828
27.74609375	-0.12507512292359	2871.5224609375	-0.031169180147117
27.845703125	-0.123616700875573	2900.72216796875	-0.0309888018819038
27.9453125	-0.123179430374876	2943.34106445313	-0.0307251611957327
28.044921875	-0.121271783427801	2960.26391601563	-0.0305684952763841
28.14453125	-0.120336524560116	2990.69116210938	-0.0303587057715049
28.244140625	-0.118859024951234	2991.05395507813	-0.0303223732771585
28.34375	-0.118884985568002	2978.49926757813	-0.0303746928693727
28.443359375	-0.117170042358339	3061.06396484375	-0.0298935428872937
28.54296875	-0.116673778393306	3064.54028320313	-0.0298079849017086
28.642578125	-0.115235859993845	3119.8779296875	-0.0293872890324565
28.7421875	-0.116524992336053	3110.99682617188	-0.0294397377729183
28.841796875	-0.113541027531028	3148.13403320313	-0.0292394652205985
28.94140625	-0.1130704258685	3182.37646484375	-0.0290305324597284
29.041015625	-0.112336791062262	3187.884765625	-0.028970616767765
29.140625	-0.111071392893791	3199.6044921875	-0.0288888222712558
29.240234375	-0.108906380773988	3291.53295898438	-0.0283405643131118
29.33984375	-0.10839085734915	3260.76831054688	-0.0284563357126899
29.439453125	-0.106570638308767	3280.61010742188	-0.0283118406514404
29.5390625	-0.105650120531209	3335.478515625	-0.0279324904113309
29.638671875	-0.105050909041893	3371.36328125	-0.0276575938187307
29.73828125	-0.104891711089294	3363.78515625	-0.0276254686468747
29.837890625	-0.103459504316561	3421.8291015625	-0.0272652232524706
29.9375	-0.101765530416742	3415.95922851563	-0.0272759025392588
30.037109375	-0.10209212632617	3429.99072265625	-0.027123634936288
30.13671875	-0.100571414805017	3473.8740234375	-0.0267945033556316
30.236328125	-0.0993112262221985	3509.01904296875	-0.0266137067228556
30.3359375	-0.0966197912930511	3537.67724609375	-0.0264243062702008
30.435546875	-0.0981565099209547	3517.60546875	-0.0265167454926996
30.53515625	-0.0962162739597261	3590.07299804688	-0.0260509259533137
30.634765625	-0.095459065050818	3612.38842773438	-0.0259216012636898
30.734375	-0.0942897604545578	3630.9677734375	-0.0257759929809254
30.833984375	-0.0935100761125796	3643.74169921875	-0.0256465846177889
30.93359375	-0.0917387078516185	3710.5	-0.0252842091867933
31.033203125	-0.0910639646463096	3671.47778320313	-0.0254348251473857
31.1328125	-0.0906066852621734	3721.68505859375	-0.025099088816205
31.232421875	-0.0898949438123964	3747.564453125	-0.0249355580308475
31.33203125	-0.0882159656612203	3822.47705078125	-0.0244362090597861
31.431640625	-0.0871291267685592	3809.91577148438	-0.0244475486397278
31.53125	-0.0870302028488368	3815.14404296875	-0.0243781105382368
31.630859375	-0.0846526600071229	3887.42163085938	-0.0239119417528855
31.73046875	-0.0837974657770246	3889.99462890625	-0.0238350494328188
31.830078125	-0.0832047662697732	3896.75048828125	-0.0237526819546474
31.9296875	-0.0820584464236163	3916.11987304688	-0.0235850766330259
32.029296875	-0.0818077605799772	3968.35107421875	-0.0232332949963165
32.12890625	-0.0807585820439272	3978.39575195313	-0.023168582629296
32.228515625	-0.0796595486463048	3984.71508789063	-0.0230773239309201
32.328125	-0.0793086001067422	4014.53540039063	-0.022863045160193
32.427734375	-0.0767028104746714	4040.44482421875	-0.0226299289352028
32.52734375	-0.0761370902182534	4070.30346679688	-0.0224017439904856
32.626953125	-0.0752854539314285	4108.873046875	-0.0221398204303114
32.7265625	-0.0744135249988176	4139.744140625	-0.0218793393287342
